meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1229,9472,16,13,2024-03-02T15:23:41.713000+00:00,30.58,42.173,23.679,235.0,254,False,96.432,"[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2049, 2048]",314.0
1229,9472,77,13,2024-03-02T15:23:44.914000+00:00,54.41,42.543,24.128,231.0,256,True,121.081,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049]","[2048, 2049, 2049, 2049, 2048, 2049, 2049]",215.0
1229,9472,24,13,2024-03-02T15:23:54.484000+00:00,30.982,42.435,24.019,,246,False,97.436,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,18,13,2024-03-02T15:23:56.497000+00:00,30.988,42.395,23.906,229.0,248,False,97.289,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0
1229,9472,20,13,2024-03-02T15:23:57.680000+00:00,30.905,41.951,24.034,232.0,255,False,96.89,"[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",300.0
1229,9472,31,13,2024-03-02T15:23:59.651000+00:00,31.319,42.14,23.904,230.0,255,False,97.363,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048]",
1229,9472,27,13,2024-03-02T15:24:04.536000+00:00,31.025,42.677,24.099,,250,False,97.801,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1229,9472,1,14,2024-03-02T15:24:43.393000+00:00,30.938,42.042,24.048,,253,False,97.028,"[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2051, 2048]","[2051, 2051, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0
1229,9472,55,14,2024-03-02T15:24:55.375000+00:00,31.011,42.119,26.623,235.0,258,False,99.753,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",
1229,9472,4,14,2024-03-02T15:25:02.671000+00:00,51.681,42.243,23.846,232.0,246,True,117.77,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]",220.0
1229,9472,14,14,2024-03-02T15:25:06.699000+00:00,31.516,42.741,24.355,228.0,250,False,98.612,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,22,14,2024-03-02T15:25:09.093000+00:00,31.394,42.967,26.777,228.0,250,False,101.138,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",297.0
1229,9472,23,14,2024-03-02T15:25:11.288000+00:00,31.598,42.931,24.448,229.0,248,False,98.977,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",296.0
1229,9472,2,13,2024-03-02T15:25:12.827000+00:00,31.427,43.601,25.961,231.0,253,False,100.989,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,63,14,2024-03-02T15:25:16.275000+00:00,30.851,42.74,23.98,218.0,255,False,97.571,"[2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",319.0
1229,9472,11,14,2024-03-02T15:25:16.864000+00:00,30.063,41.855,23.688,234.0,263,False,95.606,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2051, 2049, 2049]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2051, 2051]","[2049, 2048, 2048, 2048, 2049, 2048]",320.0
1229,9472,16,14,2024-03-02T15:25:18.300000+00:00,30.787,42.232,23.737,236.0,247,False,96.756,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",305.0
1229,9472,3,14,2024-03-02T15:25:19.740000+00:00,52.992,42.487,23.929,234.0,258,True,119.408,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048]",218.0
1229,9472,81,14,2024-03-02T15:25:25.542000+00:00,30.92,42.057,23.819,,254,False,96.796,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,44,14,2024-03-02T15:25:27.851000+00:00,31.073,42.404,23.701,231.0,246,False,97.178,"[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2048]",288.0
1229,9472,24,14,2024-03-02T15:25:31.903000+00:00,31.086,42.431,23.965,,244,False,97.482,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,18,14,2024-03-02T15:25:33.710000+00:00,31.039,42.588,23.997,230.0,251,False,97.624,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,20,14,2024-03-02T15:25:34.459000+00:00,30.826,42.424,24.34,234.0,255,False,97.59,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",313.0
1229,9472,31,14,2024-03-02T15:25:36.904000+00:00,31.174,42.329,24.034,,255,False,97.537,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0
1229,9472,27,14,2024-03-02T15:25:42.372000+00:00,30.998,42.63,24.251,235.0,251,False,97.879,"[None, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]",302.0
1229,9472,10,14,2024-03-02T15:25:45.604000+00:00,31.44,42.233,24.016,235.0,255,False,97.689,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2049, 2048, 2048]",296.0
1229,9472,77,14,2024-03-02T15:25:45.976000+00:00,30.501,42.067,23.886,,257,False,96.454,"[2048, 2048, 2048, 2051, 2049, 2049, 2048, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2049, 2048, 2048]",321.0
1229,9472,1,15,2024-03-02T15:26:20.469000+00:00,30.887,42.058,24.066,232.0,254,False,97.011,"[None, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,55,15,2024-03-02T15:26:35.190000+00:00,51.656,42.013,23.556,236.0,252,True,117.225,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048]",220.0
1229,9472,14,15,2024-03-02T15:26:45.326000+00:00,31.48,42.707,26.914,,249,False,101.101,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",
1229,9472,22,15,2024-03-02T15:26:50.268000+00:00,52.618,42.949,24.021,235.0,259,True,119.588,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049]",219.0
1229,9472,23,15,2024-03-02T15:26:50.290000+00:00,31.51,42.741,26.92,233.0,256,False,101.171,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",293.0
1229,9472,11,15,2024-03-02T15:26:52.469000+00:00,30.785,41.795,24.235,229.0,255,False,96.815,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1229,9472,63,15,2024-03-02T15:26:53.936000+00:00,31.038,42.152,23.732,230.0,251,False,96.922,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",291.0
1229,9472,2,14,2024-03-02T15:26:53.936000+00:00,34.301,43.043,24.126,215.0,258,False,101.47,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",255.0
1229,9472,16,15,2024-03-02T15:26:54.922000+00:00,30.831,42.256,23.726,,244,False,96.813,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,4,15,2024-03-02T15:27:00.555000+00:00,31.011,42.058,23.843,234.0,244,False,96.912,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",294.0
1229,9472,81,15,2024-03-02T15:27:02.452000+00:00,31.008,41.928,23.887,235.0,256,False,96.823,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1229,9472,44,15,2024-03-02T15:27:04.916000+00:00,31.095,42.315,23.854,229.0,243,False,97.264,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",
1229,9472,24,15,2024-03-02T15:27:09.327000+00:00,31.03,42.429,24.041,231.0,242,False,97.5,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,18,15,2024-03-02T15:27:11.408000+00:00,30.928,42.631,23.974,226.0,250,False,97.533,"[None, 2048, 2048, 2049, 2048, 2048, 2051, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",300.0
1229,9472,20,15,2024-03-02T15:27:12.091000+00:00,31.154,42.886,24.292,232.0,257,False,98.332,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2051]",319.0
1229,9472,31,15,2024-03-02T15:27:14.411000+00:00,31.282,42.383,24.178,229.0,254,False,97.843,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",290.0
1229,9472,3,15,2024-03-02T15:27:19.085000+00:00,31.083,42.053,23.934,235.0,253,False,97.07,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2049, 2048, 2049, 2048, 2048]",299.0
1229,9472,27,15,2024-03-02T15:27:20.329000+00:00,31.168,42.609,24.333,233.0,251,False,98.11,"[None, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1229,9472,77,15,2024-03-02T15:27:22.430000+00:00,31.063,42.254,23.97,,253,False,97.287,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",303.0
1229,9472,10,15,2024-03-02T15:27:23.268000+00:00,30.978,42.383,24.131,227.0,254,False,97.492,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",311.0
1229,9472,1,16,2024-03-02T15:27:57.507000+00:00,31.048,42.032,24.088,233.0,260,False,97.168,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",292.0
1229,9472,14,16,2024-03-02T15:28:26.320000+00:00,52.462,42.357,23.995,233.0,237,True,118.814,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2049, 2049]",220.0
1229,9472,11,16,2024-03-02T15:28:29.313000+00:00,30.569,41.558,23.656,228.0,256,False,95.783,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2051, 2051, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2051, 2048, 2048]",316.0
1229,9472,63,16,2024-03-02T15:28:30.769000+00:00,31.03,42.084,23.569,227.0,257,False,96.683,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048]",295.0
1229,9472,23,16,2024-03-02T15:28:31.478000+00:00,52.731,42.591,24.019,232.0,258,True,119.341,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2049]",217.0
1229,9472,16,16,2024-03-02T15:28:31.703000+00:00,30.606,42.32,23.747,,259,False,96.673,"[None, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",320.0
1229,9472,55,16,2024-03-02T15:28:32.415000+00:00,30.412,42.131,23.833,,247,False,96.376,"[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2051, 2051, 2051, 2048, 2048, 2048]","[2048, 2048, 2051, 2051, 2048, 2048, 2049]",325.0
1229,9472,2,15,2024-03-02T15:28:35.301000+00:00,31.044,42.414,24.136,228.0,259,False,97.594,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1229,9472,4,16,2024-03-02T15:28:37.388000+00:00,30.716,42.031,23.818,233.0,249,False,96.565,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",298.0
1229,9472,81,16,2024-03-02T15:28:39.182000+00:00,30.706,41.849,23.872,,258,False,96.427,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1229,9472,44,16,2024-03-02T15:28:42.195000+00:00,31.165,42.207,23.719,,243,False,97.091,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",286.0
1229,9472,24,16,2024-03-02T15:28:46.855000+00:00,31.166,42.398,24.095,,241,False,97.659,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1229,9472,18,16,2024-03-02T15:28:48.848000+00:00,31.238,42.753,24.036,,249,False,98.027,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",296.0
1229,9472,22,16,2024-03-02T15:28:49.899000+00:00,30.895,42.677,23.944,229.0,253,False,97.516,"[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2051, 2049]",300.0
1229,9472,20,16,2024-03-02T15:28:50.418000+00:00,30.774,42.696,24.279,233.0,255,False,97.749,"[2051, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0
1229,9472,31,16,2024-03-02T15:28:52.320000+00:00,31.35,42.448,24.104,228.0,254,False,97.902,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",293.0
1229,9472,3,16,2024-03-02T15:28:56.218000+00:00,30.966,42.237,23.973,234.0,248,False,97.176,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",298.0
1229,9472,27,16,2024-03-02T15:28:58.432000+00:00,31.184,42.535,24.077,231.0,253,False,97.796,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1229,9472,77,16,2024-03-02T15:28:59.697000+00:00,31.204,42.422,24.092,,253,False,97.718,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1229,9472,10,16,2024-03-02T15:29:00.742000+00:00,30.874,42.396,24.251,228.0,255,False,97.521,"[None, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0
1229,9472,1,17,2024-03-02T15:29:34.687000+00:00,31.006,42.06,26.83,232.0,262,False,99.896,"[None, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",293.0
1229,9472,11,17,2024-03-02T15:30:05.086000+00:00,30.922,41.823,23.709,,258,False,96.454,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1229,9472,63,17,2024-03-02T15:30:07.342000+00:00,30.747,41.766,23.721,228.0,256,False,96.234,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1229,9472,16,17,2024-03-02T15:30:08.227000+00:00,31.109,42.332,23.861,233.0,246,False,97.302,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0
1229,9472,55,17,2024-03-02T15:30:08.672000+00:00,30.202,41.758,23.547,233.0,251,False,95.507,"[2049, 2049, 2049, 2051, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2049, 2048]",332.0
1229,9472,2,16,2024-03-02T15:30:12.933000+00:00,34.383,42.896,24.091,232.0,256,False,101.37,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",227.0
1229,9472,4,17,2024-03-02T15:30:13.916000+00:00,31.049,41.973,23.754,,248,False,96.776,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048]",296.0
1229,9472,81,17,2024-03-02T15:30:15.550000+00:00,30.863,42.13,23.879,236.0,259,False,96.872,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",304.0
1229,9472,44,17,2024-03-02T15:30:19.310000+00:00,30.738,42.64,23.733,231.0,247,False,97.111,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",295.0
1229,9472,24,17,2024-03-02T15:30:24.608000+00:00,31.431,42.856,24.188,236.0,247,False,98.475,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",295.0
1229,9472,14,17,2024-03-02T15:30:25.266000+00:00,30.546,42.572,23.852,232.0,237,False,96.97,"[2049, 2048, 2048, 2048, 2048, 2049, 2051, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",310.0
1229,9472,18,17,2024-03-02T15:30:26.910000+00:00,31.663,42.958,24.156,227.0,245,False,98.777,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]",291.0
1229,9472,22,17,2024-03-02T15:30:27.374000+00:00,30.908,42.625,23.949,223.0,241,False,97.482,"[2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",320.0
